umap2d_1,umap2d_2,dynamics_bin
8.510672,10.340935,0.0
7.4425573,11.854937,0.0
11.76799,11.604926,1.0
17.531843,11.365317,4.0
7.349376,11.173537,0.0
22.066484,11.799618,5.0
9.519188,12.149621,0.0
22.113667,12.655173,5.0
8.00979,12.403157,0.0
11.322852,12.750186,2.0
14.494514,12.709746,3.0
21.134447,13.347886,5.0
16.768478,11.633114,4.0
18.015081,11.628514,4.0
23.146868,12.784542,5.0
16.60469,11.220589,4.0
18.773937,11.942383,5.0
12.990216,12.743547,2.0
8.979644,13.076174,1.0
23.6507,12.554175,5.0
6.0738854,11.765934,0.0
14.271138,12.634754,3.0
8.242127,12.168154,0.0
20.787313,10.883095,5.0
9.066461,11.302732,1.0
9.161467,10.291541,0.0
13.692391,11.873894,2.0
8.2011795,11.593903,0.0
9.866653,11.685339,0.0
19.20593,11.79467,4.0
8.932311,13.004415,0.0
18.60691,12.107133,4.0
20.913067,12.864546,5.0
13.391097,11.854163,2.0
8.192344,12.6248455,0.0
18.429348,11.535559,4.0
23.171225,11.000659,5.0
9.874489,10.629544,1.0
7.1728644,12.360407,0.0
5.843915,11.545954,0.0
21.257017,13.215983,5.0
10.697334,11.597158,1.0
9.270659,11.691477,0.0
11.131432,12.935625,0.0
7.4982934,11.191645,0.0
21.118496,11.238591,5.0
17.505465,10.508583,4.0
10.902461,12.211757,2.0
19.726524,12.113467,5.0
22.651194,11.945431,5.0
6.5603867,10.59378,0.0
7.322811,10.694838,0.0
23.930626,11.539138,5.0
4.054339,10.263502,0.0
9.753525,12.358524,0.0
12.59949,12.000955,2.0
17.401417,10.382463,4.0
16.400665,11.737613,3.0
8.968242,11.328228,0.0
14.299488,10.833106,2.0
15.364333,11.372034,3.0
5.631979,10.744656,0.0
23.718933,11.409709,5.0
22.705477,11.79271,5.0
9.64046,13.185577,0.0
8.853064,12.262337,0.0
11.595206,11.755651,2.0
16.085066,11.82051,4.0
20.172205,10.892049,5.0
19.651226,12.367037,5.0
14.144912,12.510874,3.0
7.5682063,11.344205,0.0
19.461111,11.091673,5.0
15.101488,10.852478,3.0
13.156644,12.107334,2.0
23.411146,12.712855,5.0
10.556628,11.14756,1.0
10.968671,11.731014,0.0
11.512169,12.04491,1.0
12.69436,12.303415,2.0
6.71521,11.081415,0.0
11.037308,12.895209,0.0
6.789715,11.987722,0.0
7.3910108,11.574983,0.0
8.229829,10.631957,0.0
20.512306,10.37971,4.0
12.335053,12.571093,2.0
22.10606,10.5572605,5.0
16.68753,11.322913,4.0
17.37543,12.181892,4.0
13.228408,11.064274,2.0
15.453108,13.644713,3.0
5.356058,9.775472,0.0
6.4606256,10.896911,0.0
22.000217,10.817012,5.0
13.770595,10.626187,2.0
19.777351,12.418197,5.0
8.564895,11.946185,0.0
10.780687,11.382289,1.0
20.967077,11.565103,5.0
12.102714,11.542309,2.0
17.43254,12.246514,4.0
10.818935,12.7903805,0.0
10.538341,12.960196,0.0
11.9962225,11.302117,2.0
6.2335925,10.992627,0.0
7.770529,10.305505,0.0
15.451775,13.637389,3.0
14.207655,13.852778,2.0
16.13322,13.736629,3.0
14.881834,10.816795,3.0
9.30843,12.16957,0.0
19.204483,11.401911,5.0
9.587152,13.140006,0.0
19.961863,12.942772,5.0
22.370203,12.334778,5.0
23.938702,12.573537,5.0
11.190377,12.713539,1.0
24.443556,11.633735,5.0
12.991348,12.177407,2.0
16.12561,12.395214,4.0
9.336031,13.139352,0.0
16.66873,11.603047,4.0
23.867609,11.3852005,5.0
14.503202,11.312189,3.0
4.4343796,10.090667,0.0
7.4715214,11.51774,0.0
8.948119,12.526669,0.0
9.849477,12.321722,0.0
20.230204,11.031708,5.0
20.36453,13.000088,5.0
9.534134,11.829882,0.0
22.885153,10.636872,5.0
23.953485,11.456879,5.0
21.549984,12.2089815,5.0
7.1282053,10.376661,0.0
9.049632,10.059293,0.0
8.565258,11.243705,0.0
19.19587,12.50614,5.0
14.6301365,12.090048,3.0
9.068752,12.463809,0.0
24.450726,12.221408,5.0
21.72994,11.3949795,5.0
23.7946,11.325498,5.0
21.899607,11.446132,5.0
13.419809,10.423523,2.0
7.9671054,11.246112,0.0
16.441402,11.753754,4.0
11.192099,12.097386,1.0
7.3358407,11.857495,0.0
17.571194,10.375807,4.0
9.674828,11.040132,0.0
17.35868,11.360392,4.0
10.822766,12.138489,0.0
13.147349,12.237245,2.0
8.612615,11.074515,0.0
7.9502897,12.010296,0.0
21.902435,11.218489,5.0
8.799047,11.453423,0.0
21.442038,11.702784,5.0
14.585545,11.529939,3.0
10.906406,11.933647,1.0
8.914903,11.326155,0.0
18.228153,12.29998,4.0
8.7043705,10.734574,0.0
9.989455,12.900656,0.0
5.5389104,10.8926,0.0
11.706325,12.160813,1.0
8.808262,10.62481,0.0
21.754004,10.664604,5.0
8.114887,11.393915,0.0
12.307078,12.856599,2.0
17.689644,12.439914,5.0
5.906482,11.386017,0.0
14.12196,11.554645,3.0
12.219391,11.890724,2.0
8.593687,12.681253,0.0
21.527689,12.327618,5.0
12.691502,12.03733,2.0
7.6974626,12.272546,0.0
14.566163,11.874922,3.0
12.620812,12.179951,2.0
9.653109,12.434315,0.0
14.676515,12.23344,3.0
11.087357,12.668917,0.0
23.278044,11.327823,5.0
22.7497,10.676771,5.0
8.976323,12.765473,0.0
6.1135964,10.269151,0.0
15.39052,13.069519,3.0
13.835435,12.42881,3.0
13.592475,11.320633,3.0
7.9278665,11.859794,0.0
11.726629,13.0396595,2.0
6.906054,10.368466,0.0
19.791227,12.65179,5.0
11.715333,12.257091,1.0
11.349799,12.43096,1.0
20.149078,10.550017,4.0
19.7624,12.720662,5.0
18.245348,11.770081,4.0
12.753847,12.617714,2.0
10.544285,13.107481,0.0
10.035832,11.747107,1.0
18.934845,12.153684,5.0
6.953574,10.585241,0.0
14.795497,11.530681,3.0
9.459307,12.2186575,0.0
7.6452627,10.886216,0.0
18.559286,12.147655,5.0
9.535234,11.562014,0.0
11.370589,12.957715,1.0
7.760841,11.997582,0.0
9.99614,11.127735,1.0
10.565494,10.68895,1.0
10.385204,13.073382,0.0
11.490344,11.239284,1.0
14.732639,12.621352,3.0
14.0037985,13.538507,2.0
12.717528,12.735763,2.0
5.1125464,10.421894,0.0
7.8638144,11.456621,0.0
14.512124,10.809202,3.0
5.0004573,10.044791,0.0
13.231834,10.4556465,2.0
10.045435,11.208962,0.0
6.3062654,11.686588,0.0
11.168427,12.055383,1.0
16.961004,12.210407,4.0
17.042734,12.626607,3.0
15.226846,13.189705,3.0
12.586996,12.189089,2.0
13.764815,12.393485,3.0
23.702389,11.085951,5.0
22.394325,11.334167,5.0
19.216038,11.083381,4.0
12.981254,12.311025,2.0
8.854981,12.187164,0.0
11.080265,12.292381,1.0
14.808451,12.637321,3.0
10.35251,12.874383,0.0
11.404754,11.90828,1.0
9.516285,12.659193,0.0
9.4578705,12.788581,0.0
10.617724,12.687345,0.0
8.4661665,11.961529,0.0
16.475492,12.0217,4.0
14.137787,12.16827,3.0
8.771902,11.51843,0.0
23.175512,11.122646,5.0
8.134894,11.589093,0.0
9.469189,11.147961,1.0
9.255452,11.81719,0.0
3.6830401,9.894853,0.0
20.379545,11.442583,5.0
6.571163,10.6396055,0.0
9.931344,12.580313,0.0
11.106074,13.0942745,0.0
10.553906,12.897,1.0
19.578846,12.731612,5.0
9.983095,11.51385,0.0
8.011739,10.686428,0.0
6.7432327,10.733255,0.0
11.3248,11.635711,1.0
11.965016,12.3324585,1.0
11.297545,13.022525,0.0
4.566729,9.990883,0.0
21.062048,10.704315,5.0
6.5483065,9.848912,0.0
17.0408,11.738909,4.0
4.310353,10.050719,0.0
7.7988405,10.878353,0.0
15.476052,11.612753,3.0
7.7396455,11.124528,0.0
18.26399,10.964558,4.0
23.747046,11.944436,5.0
8.927862,10.252164,0.0
16.950327,10.568953,3.0
7.3806677,12.0342245,0.0
20.009125,11.148548,5.0
8.5874,10.856624,0.0
18.171738,10.462365,4.0
12.900373,10.914988,2.0
6.6981735,11.895466,0.0
3.4937239,9.999798,0.0
24.078627,11.328224,5.0
23.825253,11.879645,5.0
18.735107,10.619256,4.0
23.689814,11.283631,5.0
7.508025,11.559924,0.0
8.000058,10.349316,0.0
22.118443,10.5890255,5.0
23.818254,12.622819,5.0
16.784197,11.226212,4.0
10.9537115,13.028666,1.0
16.836409,11.598884,3.0
16.068962,11.945846,4.0
12.228247,12.312781,1.0
6.0279074,11.263334,0.0
13.612566,12.295856,2.0
16.542519,11.235722,3.0
4.394586,10.384485,0.0
9.75795,12.299024,0.0
10.250696,12.1405,2.0
14.331906,12.603093,3.0
12.508982,12.906341,2.0
16.2268,11.139601,3.0
5.8321657,10.8585005,0.0
12.352119,12.39315,1.0
19.24707,11.138232,5.0
8.488508,11.071414,0.0
14.238718,12.308912,3.0
10.764216,11.361699,1.0
7.3405457,11.649157,0.0
8.352283,12.036135,0.0
18.830467,11.395326,4.0
14.315635,13.530326,2.0
18.574663,12.828327,5.0
8.13898,11.509094,0.0
16.215063,11.495822,3.0
18.184189,12.436563,5.0
16.228325,10.733363,3.0
10.713713,13.103428,0.0
5.506432,10.879676,0.0
8.125432,12.546729,0.0
16.08212,11.181241,3.0
21.67406,12.066191,5.0
12.134073,11.541665,2.0
20.8615,11.326236,5.0
11.922563,12.903287,1.0
5.806007,11.009905,0.0
10.20307,11.857072,0.0
9.987063,11.820828,1.0
11.112957,13.025981,1.0
3.8169131,9.912463,0.0
7.5219007,12.043032,0.0
16.618029,13.209844,4.0
9.581903,12.9201,0.0
9.984208,12.0660925,1.0
6.970206,12.313681,0.0
17.216461,12.559921,3.0
13.985522,10.256777,2.0
17.116163,10.643685,4.0
11.926648,13.000566,2.0
9.961508,13.063665,0.0
8.389043,11.977862,0.0
8.64532,11.984173,0.0
18.328577,12.146045,5.0
8.063602,12.409775,0.0
7.5455046,10.02635,0.0
10.531127,12.937298,0.0
11.135132,11.395068,1.0
12.878147,12.449043,2.0
10.277614,11.712825,1.0
12.801312,12.6274185,2.0
6.671123,11.934741,0.0
14.681661,11.22857,2.0
11.289621,12.759461,2.0
9.471868,10.998088,0.0
8.823548,11.824712,0.0
10.216207,13.030309,0.0
21.12423,13.256951,5.0
14.636539,12.053644,3.0
9.263687,11.794549,0.0
4.835008,10.132225,0.0
17.773838,12.237461,4.0
7.519664,10.079045,0.0
8.420843,12.915892,0.0
5.527093,9.930437,0.0
13.70598,12.488663,3.0
17.568373,10.454171,4.0
8.734151,12.960041,0.0
12.710649,12.273701,1.0
12.22116,12.26157,1.0
6.2625766,9.951254,0.0
11.374416,11.572053,1.0
11.103008,12.784442,1.0
11.299226,12.910619,1.0
17.0416,11.704506,4.0
16.744045,13.557071,3.0
11.426269,12.779482,0.0
15.069407,11.847664,4.0
24.299679,11.276642,5.0
21.829569,10.848936,5.0
12.5738,12.7753,2.0
22.743607,11.849233,5.0
16.05362,10.840889,3.0
12.22681,12.118744,1.0
16.557653,11.336921,3.0
16.058357,12.298157,3.0
9.60489,10.265188,0.0
22.750801,11.314102,5.0
13.087502,11.82563,2.0
24.401224,11.436128,5.0
18.050407,11.367263,4.0
3.8398952,9.754611,0.0
4.724367,10.576881,0.0
7.734112,11.568716,0.0
6.99319,12.165259,0.0
22.54506,11.125311,5.0
21.185986,10.45195,4.0
24.240906,11.352882,5.0
22.699265,11.953639,5.0
3.9973884,9.773699,0.0
14.880476,12.19027,3.0
3.7202547,9.737958,0.0
20.03512,11.495051,5.0
7.636009,12.026094,0.0
18.770483,11.412111,5.0
16.838339,11.028693,3.0
10.043564,12.906,1.0
9.332038,12.873186,0.0
9.267724,12.012016,0.0
13.57298,12.51625,2.0
20.491467,11.228222,5.0
10.95014,11.274116,1.0
16.56313,13.134973,4.0
6.6936455,11.839434,0.0
19.61048,11.977359,5.0
15.762826,11.471278,3.0
19.701933,11.376469,5.0
3.4846876,9.976369,0.0
20.196152,11.293225,5.0
19.318436,12.730486,5.0
21.195692,13.036108,5.0
9.427952,10.841901,0.0
8.824952,12.283091,0.0
11.242996,12.857175,2.0
9.02276,10.916225,1.0
8.234698,11.39246,0.0
10.740671,11.949306,1.0
6.398635,11.794844,0.0
22.243784,10.693034,5.0
9.254268,11.3312235,1.0
17.65165,12.145417,4.0
8.589658,12.242059,0.0
11.816788,11.994218,2.0
17.81216,11.398349,4.0
22.193521,11.240061,5.0
16.332912,10.526827,3.0
17.828606,11.707356,5.0
5.802195,10.954304,0.0
23.963612,11.576959,5.0
9.73391,13.1134615,0.0
14.246947,13.319881,2.0
14.190908,12.15724,3.0
23.1754,11.853412,5.0
20.581694,12.844362,5.0
5.8799233,10.997685,0.0
12.435106,12.893618,2.0
22.3369,11.209391,5.0
12.408919,12.482647,2.0
8.308685,11.479563,0.0
4.138507,9.8737,0.0
21.033346,10.474756,5.0
22.207045,12.621862,5.0
21.844103,10.640746,5.0
14.430555,11.487163,3.0
18.121,11.434349,4.0
8.465584,11.337146,0.0
7.3035274,11.486497,0.0
4.954923,10.745762,0.0
5.913251,10.589345,0.0
5.1273665,9.793484,0.0
24.065884,11.431144,5.0
6.908806,10.092131,0.0
14.067275,12.518516,3.0
21.249945,11.574295,5.0
15.434944,11.343637,3.0
17.73858,11.500903,4.0
20.287983,12.49859,5.0
14.058331,12.44774,3.0
17.907389,12.948232,5.0
9.114451,10.166416,0.0
20.450714,11.869707,5.0
6.71881,10.491569,0.0
14.25883,12.205575,3.0
