scheme,rmse_followup
D,0.0563909192305608
D,0.0511668415407528
D,0.1538289422238098
D,0.1665101136308484
D,0.0731297335554723
D,0.1679669695322938
D,0.0712505076882896
D,0.051180910635819
D,0.1063980149939499
D,0.0569193335571444
D,0.0828256631742121
D,0.0962302135215279
D,0.0546194756245053
D,0.0496222024634849
D,0.0461744129971238
D,0.0301764241707692
D,0.043032197666271
D,0.053561930490187
D,0.0457792558605074
D,0.1534431020084858
D,0.2452035595726715
D,0.1890776716705585
D,0.0498946749382875
D,0.2782616633723944
D,0.148181053467639
D,0.0428383520459424
D,0.0513464025262472
D,0.2533249454354159
D,0.2097763410614443
D,0.0354727707868236
D,0.0379955055095626
D,0.1339559898912539
D,0.2198326456960717
D,0.0435999499550576
D,0.0433532334321266
D,0.0657217182186149
D,0.053444006410972
D,0.3527621388742788
D,0.1350985672995971
D,0.1435201280436291
D,0.0415031335230295
D,0.1526429663955007
D,0.0637328156631029
D,0.2291463140399663
D,0.0371312881778193
D,0.1115976955389433
D,0.2361498212993018
D,0.1798323981218883
D,0.2503649190211842
D,0.0449169765135503
D,0.1615541079471356
D,0.1863197439048744
D,0.1460938936404195
D,0.0433761001028715
D,0.1068665411424511
D,0.2051531698980956
D,0.370485614738661
D,0.0954896040678799
D,0.2005199177658147
D,0.3977860833130648
D,0.0485702657974105
D,0.0542767218656806
D,0.2739297272043621
D,0.0419494935907318
D,0.3313025877857947
D,0.0332997331452396
D,0.0461545838165734
D,0.0488421048230756
D,0.0790876884925676
D,0.0494720617479108
D,0.0320022267413809
D,0.2790039577138216
D,0.0598900719252926
D,0.0656221382966391
D,0.0473539615009691
D,0.2424856473985554
D,0.0342814537668925
D,0.1307120505675434
D,0.0401927474553404
D,0.1084736972645759
D,0.1369057599556789
D,0.0936603779897129
D,0.379540240637822
D,0.04196772018228
D,0.0419594279831528
D,0.1759883336132964
D,0.1873402266837494
D,0.0574263991149067
D,0.0440962449188935
D,0.199820021791633
D,0.1932080713312035
D,0.1783664516796136
D,0.0411470197901569
D,0.0508023821641332
D,0.3408950538946943
D,0.106839381409752
D,0.0538142026819683
E,0.1578300235060128
E,0.0516884536193463
E,0.0492324859219756
E,0.082419973486192
E,0.1707096361804376
E,0.0642086197888247
E,0.0358514993137157
E,0.3529676930039618
E,0.0790000321688496
E,0.1153381539950818
E,0.1668723715886771
E,0.181292787499989
E,0.1639411716586007
E,0.1592276803104943
E,0.081961423849412
E,0.1225955204739286
E,0.036592081982301
E,0.1463173848745257
E,0.2098139937762941
E,0.0470973210629234
E,0.1317335692725968
E,0.2565783903977138
E,0.072829086916702
E,0.1513979256917285
E,0.0432119045309577
E,0.0476130435154561
E,0.2248298195005875
E,0.0911285951167533
E,0.0475499946835088
E,0.2210098376795768
E,0.0500984452384822
E,0.1220028554218009
E,0.0570964357586708
E,0.0569031235423752
E,0.074537000203359
E,0.0829080491788834
E,0.1182089419162219
E,0.2575620285713472
E,0.2071399015948961
E,0.1625529641868486
E,0.0990093610115138
E,0.2281881658990362
E,0.1598565986295048
E,0.0731032552138351
E,0.1927128377085071
E,0.1892782187397124
E,0.0512028228540718
E,0.0445884233729504
E,0.0455940305239762
E,0.0695681730999929
E,0.0925429145829862
E,0.1741059793507271
E,0.0455590580021819
E,0.1192782824203469
E,0.1130859543860561
E,0.0531756664382106
E,0.0686251957696797
E,0.0295338025753506
E,0.078250502659955
E,0.064522510640571
E,0.0652468312973741
E,0.0377878941371459
E,0.0601765440458425
E,0.0462383479314071
E,0.0510716545411922
E,0.0432900004795037
E,0.0559970615433924
E,0.0707537822151791
E,0.1495009143911914
E,0.0469969255095096
E,0.1998826497473313
E,0.0557379964561671
E,0.0474964360082216
E,0.0580576359793444
E,0.1736999988306175
E,0.0797863983673417
E,0.1393701471097577
E,0.0619904790158612
E,0.2200412461447886
E,0.0476790621782342
E,0.094121220297081
E,0.0983551456206253
E,0.1489207612144144
E,0.1395291091199684
E,0.0601055871254658
E,0.110108301067319
E,0.0378676906720992
E,0.0396605995465651
E,0.0378428106059751
E,0.0544995123941539
E,0.05270519920382
E,0.1602841331217626
E,0.1542707416737689
E,0.2689594237705622
E,0.0423210840940398
E,0.1876674226814778
E,0.1741683718173708
E,0.0974655858779392
E,0.0924003669936984
E,0.1094090413031019
E,0.0318898028245936
E,0.0707878890491941
E,0.0373621692273597
E,0.0356622158212579
E,0.0891000353461699
E,0.0522339718625773
E,0.0936830989899624
E,0.0423188984258211
E,0.1170989624920971
E,0.0604954346645548
E,0.2518557611253358
E,0.0533286383055793
E,0.0426718190498537
E,0.1004206015353742
E,0.0714183915431214
E,0.2060314908306318
E,0.1125517376396014
E,0.0413355380613987
E,0.0510802919885689
E,0.0667306389608198
E,0.0347066372624382
E,0.1885247073207233
E,0.060041387479204
E,0.0581138575667115
E,0.105134297748934
E,0.0546900189723195
E,0.1216182228012244
E,0.0611303100456823
E,0.108880678721526
E,0.1315225076286849
E,0.0880901619747735
E,0.3405821713849256
E,0.0546384672483219
E,0.0474002343348368
E,0.0638395724119278
E,0.060446237965864
E,0.0555769346258001
E,0.0660680173312213
E,0.1492620840409669
E,0.1584794219850417
E,0.1465272903938812
E,0.178232846221075
E,0.279571887084503
E,0.1035015709232762
E,0.2720115708238362
E,0.1194848941634863
E,0.1187067687676972
E,0.152276960306334
E,0.1416059473722484
E,0.0865702310168381
E,0.107137726871045
E,0.1839420858629102
E,0.1158224177675847
E,0.0470152547957051
E,0.2338494401616563
E,0.1523170985551641
E,0.1140107802336411
E,0.0868046787536588
E,0.0381276081463175
E,0.083181951209372
E,0.0918251533694717
E,0.2688693694028437
E,0.0814650434774405
E,0.0559242567311676
E,0.0911405418453999
E,0.0611375835328069
E,0.0553457172903277
E,0.2183629263829249
E,0.1510117769512031
E,0.1521739329452648
E,0.0524790819266643
E,0.2122807937515149
E,0.047498436160301
E,0.0597525499218049
E,0.0697661878609432
E,0.0432732357001227
E,0.0365602205284866
E,0.0443154260344241
E,0.0464289561057498
E,0.2132541801290144
E,0.0478918750380546
E,0.1022448743741057
E,0.0426303682395593
E,0.0536633536202156
E,0.0492217222930178
E,0.0865762754988054
E,0.0435253573403429
E,0.0417230012476311
E,0.1989190354094754
E,0.3607448353447917
E,0.0693298653640617
E,0.0636661375809072
E,0.0556298655014259
E,0.0496721288675397
E,0.082532389607838
E,0.079321884107123
E,0.1898060869028657
E,0.0573306664671211
E,0.0756969198166448
E,0.0495292935410706
E,0.1230737261681767
E,0.0699621816823375
E,0.0866604568403325
E,0.1070854394557594
E,0.054680125922131
E,0.0616228930764867
E,0.0487563740463204
E,0.0488819011538943
E,0.1078947865268771
E,0.1632260404437733
E,0.080563083780941
E,0.1334007621895924
E,0.0432062816271891
E,0.078244008503505
E,0.0590351355268607
E,0.0511844773525661
E,0.043399204004954
E,0.0528001444927545
E,0.0486114098565064
E,0.0306718252591224
E,0.051199249448013
E,0.0525959124228603
E,0.0668355917764857
E,0.0732566651940051
E,0.184601433029851
E,0.1578981707147743
E,0.042731063753891
E,0.0826958929132379
E,0.0528187238272737
E,0.0512890759371334
E,0.0803875167275503
E,0.2865847865351894
E,0.085765747523404
E,0.0652212446889713
E,0.0866097208595472
E,0.0442895980960898
E,0.0547948619104041
E,0.0902920807018437
E,0.0399143184181176
E,0.0413930489481097
E,0.1735628731140182
E,0.055437936886413
E,0.0506584117792666
E,0.096032381491847
E,0.056015155287287
E,0.2756887823372186
E,0.0679395552224866
E,0.0743989177785125
E,0.0846425990440453
E,0.0513116054176091
E,0.1396177512899835
E,0.0469723817648872
E,0.1664065356554802
E,0.0322675461969119
E,0.0450931426584508
E,0.0864132464464361
E,0.0888077952470211
E,0.1893820488017199
E,0.2419572814080499
E,0.0520448237321382
E,0.0578349071805881
E,0.1237840380481997
E,0.2306657553996134
E,0.0443727615118662
E,0.042262914849905
E,0.1659829571457738
E,0.1006440563497421
E,0.2151113337005648
E,0.1804093679110869
E,0.04688209027453
E,0.1536743729246237
E,0.1284775311609167
E,0.258288901605729
E,0.0961335551739863
E,0.0680271739244233
E,0.4089005665548813
E,0.0484369462644305
E,0.0560698605947866
E,0.2926388121111237
E,0.0405607340265329
E,0.0676730472077833
E,0.1229346135998004
E,0.3189996307310456
E,0.0349036367701696
E,0.048672584730602
E,0.0475626080883785
E,0.0800500038239631
E,0.0498752539004156
E,0.0566087434617121
E,0.1391248174383005
E,0.0629576711664499
E,0.0558775512018575
E,0.0655898056197215
E,0.286870261970353
E,0.0639343992303743
E,0.0690981549390409
E,0.0614311201709489
E,0.1026703374099721
E,0.2145744536655345
E,0.0359098090294955
E,0.0701533395748148
E,0.0490156719924977
E,0.1013729610497543
E,0.0557718152805475
E,0.1163056587482934
E,0.1024827429469142
E,0.0856810309541873
E,0.3054600038076177
E,0.0594268143245914
E,0.0396924336019781
E,0.046959684458674
E,0.0856531579079219
E,0.1290598975841745
E,0.1099315587815101
E,0.1959658203521106
E,0.0557765691057751
E,0.0589175180403075
E,0.1911472238421703
E,0.0446027302324021
E,0.1664691477723842
E,0.1767919013401845
E,0.1920784455584835
E,0.0361940561149569
E,0.0504875266297151
E,0.2799689585318998
E,0.0645856992344079
E,0.1379153701046138
E,0.0529260325526017
E,0.0786710191235446
E,0.0961791057906844
E,0.0522875689446424
E,0.1238404348027012
E,0.1919094975521405
F,0.1291773685620094
F,0.0514501765885271
F,0.0523167081137934
F,0.0888386427198569
F,0.0551586128257253
F,0.0554683971289897
F,0.0408497797699805
F,0.0399554865217784
F,0.0533819001595895
F,0.2642131482280207
F,0.0989411006276436
F,0.1036869571288461
F,0.1500326378194192
F,0.0988978129760994
F,0.0836010283430489
F,0.1229372995149184
F,0.0455928609033747
F,0.0748998625959732
F,0.1297454134265042
F,0.10680952905731
F,0.0480590982963523
F,0.1227271293763977
F,0.2927921177881538
F,0.0693167252097832
F,0.0479861147324934
F,0.0429333305975768
F,0.0466142700118888
F,0.051601747977973
F,0.1750238675557458
F,0.0537686864754356
F,0.0412835021875149
F,0.0604865707270338
F,0.0509996155018089
F,0.0702701578380952
F,0.1185610097156855
F,0.048368941150558
F,0.1059639257922438
F,0.0601521474445856
F,0.0552318348045407
F,0.0819868474108832
F,0.0936771636367277
F,0.074458463803827
F,0.1352728956102489
F,0.1326980984196682
F,0.0583897785241621
F,0.0672426534124995
F,0.166326053463588
F,0.1051279709600657
F,0.14756261965998
F,0.0955853091148219
F,0.1516216068687567
F,0.0824511546795605
F,0.0664270397422084
F,0.1209273379531396
F,0.0786485959811444
F,0.1057198547017586
F,0.0454265067518501
F,0.0900708385750372
F,0.0457047912763547
F,0.0587140708332762
F,0.1032379537041309
F,0.0691145643281382
F,0.0523861136731974
F,0.1250618162947821
F,0.1909461296669246
F,0.132886861385645
F,0.0604339858102215
F,0.0765875852160259
F,0.0343040761045456
F,0.064825181504464
F,0.0690029157201577
F,0.1329842657386662
F,0.0726869453564445
F,0.062874839465514
F,0.0943284222975547
F,0.0432823345781141
F,0.0462075260680295
F,0.0662850237697987
F,0.0911433895181581
F,0.1386483709079416
F,0.0467612126858777
F,0.1385279140333712
F,0.0429023417408411
F,0.0435913590550394
F,0.050013108884647
F,0.0703607326594334
F,0.1457989520134676
F,0.1107926554963861
F,0.1001690293773752
F,0.0981000777002106
F,0.1719943926152306
F,0.0523704341931956
F,0.0851417815169826
F,0.0734459691066202
F,0.1306935153514654
F,0.0663965167356846
F,0.0914946843856991
F,0.0425059441766056
F,0.0942026677364571
F,0.0389924570108786
F,0.0385124616901384
F,0.0886453933070648
F,0.1023796197748571
F,0.0558687991609253
F,0.0506276383926123
F,0.0474128597933467
F,0.0801947069721194
F,0.1723708062919318
F,0.1202562079021054
F,0.108405136428175
F,0.0736678299874766
F,0.1320103933962505
F,0.0362814770837359
F,0.0396078188511716
F,0.0431448067887197
F,0.0548991514028795
F,0.0802315811874955
F,0.0571490465932422
F,0.0844346941853882
F,0.101590670141421
F,0.1562670670286675
F,0.2116386896146359
F,0.064658855814245
F,0.0505779645378433
F,0.0384666522844069
F,0.1098321914139194
F,0.0823291520828637
F,0.0701401683140471
F,0.0751183034116995
F,0.0481926246174043
F,0.0934406222290666
F,0.0455121175197044
F,0.0804406399020753
F,0.2640165426737594
F,0.0642184096376154
F,0.1202269043851754
F,0.0719593741067325
F,0.103066370809633
F,0.1940023062521232
F,0.2538764164984888
F,0.0590058585796798
F,0.0770382613725047
F,0.1079349902852011
F,0.095878374688776
F,0.0539189859319478
F,0.068781280318554
F,0.1098190225648945
F,0.1488992515436853
F,0.0827904070406687
F,0.0609081024848736
F,0.1884243287193095
F,0.0606108752540289
F,0.2391479266093846
F,0.1148728455849423
F,0.1606996717802709
F,0.2357989240123483
F,0.1132720158322923
F,0.0380922921610511
F,0.0507437239102964
F,0.1312431603988383
F,0.0859457387596279
F,0.0511411013565559
F,0.0702673550019449
F,0.0394648456359251
F,0.056906913522206
F,0.3220135818687685
F,0.0940724897270478
F,0.0989321437613988
F,0.0637806683505967
F,0.0578880977348848
F,0.2077997717426415
F,0.1121141016032015
F,0.074905064605944
F,0.1379508215841632
F,0.1081109402646207
F,0.0567141383275359
F,0.0876640599180539
F,0.0650769091184119
F,0.0658322091684977
F,0.0576407974708756
F,0.0559064836516722
F,0.0448292292778442
F,0.0463594468635304
F,0.0813222341616007
F,0.150076901751035
F,0.0522427352421866
F,0.0742814522574294
F,0.1441158541355406
F,0.0457304437138231
F,0.0574581082743869
F,0.0492414796662304
F,0.0674551988431065
F,0.0420953875578806
F,0.0515780342201955
F,0.1502438757347089
F,0.2493270740892402
F,0.0911524286261426
F,0.0695228174293468
F,0.0637500961230539
F,0.0476791663943411
F,0.0531023855734232
F,0.0683098159615225
F,0.0998582444980135
F,0.1405797351219952
F,0.1243877734441741
F,0.0913849066863518
F,0.0747669232013093
F,0.0733080381903047
F,0.1309998991815805
F,0.0635927079416666
F,0.1725226912389565
F,0.0775815979732833
F,0.0561537557925838
F,0.1043752214750995
F,0.0331535092694974
F,0.0396132213974744
F,0.0567311233737695
F,0.0522098939345041
F,0.1114499644341692
F,0.0825850092428469
F,0.0832485622477124
F,0.1310398892974762
F,0.135633657065255
F,0.0950030571702867
F,0.0914315289114092
F,0.0563775331340306
F,0.054767497801748
F,0.0480468020942235
F,0.0503477017104642
F,0.0359884815394649
F,0.0469409213491304
F,0.0623246201738072
F,0.1044144636014726
F,0.0746943665994563
F,0.1724674676061167
F,0.0577865796209836
F,0.0420541056336042
F,0.1441509150051517
F,0.0720121822173329
F,0.0690351367364408
F,0.0974084961456197
F,0.0578687036415559
F,0.1183281907761792
F,0.1770256707552631
F,0.0758434550571281
F,0.0910833308368331
F,0.0438335352892556
F,0.0754383986997123
F,0.0638585006947973
F,0.0474024388996542
F,0.0844011612566333
F,0.0421903186335045
F,0.0754594433108026
F,0.0638669445261854
F,0.1357669638213007
F,0.0934303880947774
F,0.10355747750438
F,0.0631515205060502
F,0.1502386203476855
F,0.1018884808495094
F,0.0760542389114241
F,0.0875232007967448
F,0.0543318623218198
F,0.1048254204196361
F,0.0488285180193417
F,0.1888763085162076
F,0.042462188041098
F,0.0425285991241564
F,0.046453604758826
F,0.0930400258168645
F,0.0804629608517434
F,0.0577229474240049
F,0.1209069508218776
F,0.1791041200170433
F,0.1152741349586672
F,0.0702272574916922
F,0.0786245821251571
F,0.1614098688914717
F,0.1049354316483484
F,0.0336965336004386
F,0.1784236058425367
F,0.0482877008554251
F,0.0444728392255284
F,0.0428924916802161
F,0.177791164895772
F,0.124284422661501
F,0.1650307570976295
F,0.1779789489185479
F,0.0541621734380542
F,0.1128914448206979
F,0.0714863015745006
F,0.0898404503925153
F,0.1103172827769286
F,0.286018682923283
F,0.0723201829051633
F,0.0787833473212688
F,0.0612910079231515
F,0.2252012202466509
F,0.0546140446896247
F,0.0707583857076588
F,0.2326502713621161
F,0.049926720635142
F,0.0796493865238253
F,0.1668922750143143
F,0.3560651364824396
F,0.040024903686744
F,0.0591068291104914
F,0.0817363115516297
F,0.0753627042982424
F,0.1255403162142901
F,0.0767415716919625
F,0.1077957487396874
F,0.2302539026021591
F,0.0580924831541332
F,0.0621767742259412
F,0.0611435843999896
F,0.1062842478519452
F,0.0702163107483313
F,0.2547581279801728
F,0.0740479179688825
F,0.057726799860089
F,0.061447649230116
F,0.0677655635368959
F,0.0716418163521807
F,0.0568076242600868
F,0.097824723875266
F,0.0685266262176788
F,0.101598624200584
F,0.1163974538054777
F,0.0784368795961325
F,0.1309912692648401
F,0.2360150718585277
F,0.09967245533997
F,0.0706483414230863
F,0.0417699781252198
F,0.0432818589930356
F,0.1077821083660835
F,0.1116457890251299
F,0.0550491855178863
F,0.1276461438645041
F,0.0624348110660767
F,0.059766315629351
F,0.0442481023204795
F,0.1064874624425183
F,0.1298009261388427
F,0.1818957346132463
F,0.0380252234030287
F,0.051999221193727
F,0.3659995100693453
F,0.0896820885906657
F,0.1326128463574568
F,0.0595382348724452
F,0.0829414338889796
F,0.0508472453148146
F,0.0966159014399095
